A move is represented by a number, which is the index (going from right to left, starting at 0) of the position to be occupied.
For example, Move: 0 indicates that the player occupied the bottom right square.
Move: 6, q-value: 0.39990234375
Move: 8, q-value: 0.7786843404173851
[_o__x__xo] Move: 2, q-value: 0.6962890625
Move: 3, q-value: 0.9765014648352648
Move: 5, q-value: 0.9733886201710651
Move: 6, q-value: 0.8812080960040513
Move: 8, q-value: 0.9881477355944949
[_o__x_x_o] Move: 1, q-value: 0.484375
Move: 3, q-value: 0.8104324340820312
Move: 5, q-value: 0.7509686946868896
Move: 6, q-value: 0.96875
Move: 8, q-value: 0.67578125
[_o__xx__o] Move: 1, q-value: 0.9661331139443314
Move: 2, q-value: 0.57281494140625
Move: 5, q-value: 0.75
Move: 6, q-value: 0.64892578125
Move: 8, q-value: 0.7503211345756426
[_o_x___xo] Move: 2, q-value: 0.208984375
Move: 3, q-value: 0.708913027192466
Move: 4, q-value: 0.1875
Move: 6, q-value: 0.087890625
Move: 8, q-value: 0.7128610759973526
[_o_x__x_o] Move: 1, q-value: 0.3955078125
Move: 3, q-value: 0.51220703125
Move: 4, q-value: 0.3847498893737793
Move: 6, q-value: 0.9288330078125
Move: 8, q-value: 0.9921875
[_o_x_x__o] Move: 1, q-value: 0.595631777192466
Move: 2, q-value: 0.375
Move: 4, q-value: 0.96875
Move: 6, q-value: 0.6715908050537109
Move: 8, q-value: 0.125
[_o_xx___o] Move: 1, q-value: 0.7417602241511783
Move: 2, q-value: 0.5819997787475586
Move: 3, q-value: 0.96875
Move: 6, q-value: 0.734375
Move: 8, q-value: 0.8046875
[_ox____xo] Move: 2, q-value: 0.6796875
Move: 3, q-value: 0.6468429565429688
Move: 4, q-value: 0.4991454164917703
Move: 5, q-value: 0.2519373893737793
Move: 8, q-value: 0.4178438186645508
[_ox___x_o] Move: 1, q-value: 0.79296875
Move: 3, q-value: 0.797332763671875
Move: 4, q-value: 0.984375
Move: 5, q-value: 0.857421875
Move: 8, q-value: 0.5624983310699463
[_ox__x__o] Move: 1, q-value: 0.2772216796875
Move: 2, q-value: 0.66357421875
Move: 4, q-value: 0.4296875
Move: 5, q-value: 0.48828125
Move: 8, q-value: 0.6530191898345947
[_ox_x___o] Move: 1, q-value: 0.4366454164917703
Move: 2, q-value: 0.96875
Move: 3, q-value: 0.7427340727299452
Move: 5, q-value: 0.75
Move: 8, q-value: 0.640625
[_oxx____o] Move: 1, q-value: 0.6170940992888063
Move: 2, q-value: 0.69921875
Move: 3, q-value: 0.470703125
Move: 4, q-value: 0.8701171875
Move: 8, q-value: 0.6441993713378906
[xo_____xo] Move: 2, q-value: 0.4375
Move: 3, q-value: 0.35467529296875
Move: 4, q-value: 0.1328125
Move: 5, q-value: 0.6575589179992676
Move: 6, q-value: 0.25390625
[xo____x_o] Move: 1, q-value: 0.7497520446777344
Move: 3, q-value: 0.7142312154173851
Move: 4, q-value: 0.5859375
Move: 5, q-value: 0.984375
Move: 6, q-value: 0.4057600498199463
[xo___x__o] Move: 1, q-value: 0.60601806640625
Move: 2, q-value: 0.1875
Move: 4, q-value: 0.63671875
Move: 5, q-value: 0.6995095908641815
Move: 6, q-value: 0.6879383325576782
[xo__x___o] Move: 1, q-value: 0.7528295516962017
Move: 2, q-value: 0.745104257017374
Move: 3, q-value: 0.62890625
Move: 5, q-value: 0.625
Move: 6, q-value: 0.6651415824890137
[xo_x____o] Move: 1, q-value: 0.8694218695163727
Move: 2, q-value: 0.9375
Move: 3, q-value: 0.19850921630859375
Move: 4, q-value: 0.62109375
Move: 6, q-value: 0.6356658935546875
[xox_____o] Move: 1, q-value: 0.277099609375
Move: 2, q-value: 0.6241455078125
Move: 3, q-value: 0.6570982933044434
Move: 4, q-value: 0.5595703125
Move: 5, q-value: 0.6774215698242188
[_o____xox] Move: 3, q-value: 0.242095947265625
Move: 4, q-value: 0.7734375
Move: 5, q-value: 0.46484375
Move: 6, q-value: 0.6429442744702101
Move: 8, q-value: 0.68359375
[_o___x_ox] Move: 2, q-value: 0.6128053665161133
Move: 4, q-value: 0.625
Move: 5, q-value: 0.45703125
Move: 6, q-value: 0.984375
Move: 8, q-value: 0.5625
[_o___xxo_] Move: 0, q-value: 0.48809814453125
Move: 4, q-value: 0.55426025390625
Move: 5, q-value: 0.5859375
Move: 6, q-value: 0.8701171875
Move: 8, q-value: 0.65625
[_o__x__ox] Move: 2, q-value: 0.453125
Move: 3, q-value: 0.64453125
Move: 5, q-value: 0.5390625
Move: 6, q-value: 0.813845157623291
Move: 8, q-value: 0.875
[_o__x_xo_] Move: 0, q-value: 0.7421875
Move: 3, q-value: 0.8368959426879883
Move: 5, q-value: 0.62109375
Move: 6, q-value: 0.75
Move: 8, q-value: 0.7109375
[_o__xx_o_] Move: 0, q-value: 0.88525390625
Move: 2, q-value: 0.6503562927246094
Move: 5, q-value: 0.984375
Move: 6, q-value: 0.883544921875
Move: 8, q-value: 0.87933349609375
[_o_x___ox] Move: 2, q-value: 0.765625
Move: 3, q-value: 0.3515625
Move: 4, q-value: 0.28125
Move: 6, q-value: 0.6968990378081799
Move: 8, q-value: 0.693359375
[_o_x__xo_] Move: 0, q-value: 0.6953125
Move: 3, q-value: 0.80859375
Move: 4, q-value: 0.7939453125
Move: 6, q-value: 0.732030704850331
Move: 8, q-value: 0.984375
[_o_x_x_o_] Move: 0, q-value: 0.50390625
Move: 2, q-value: 0.46875
Move: 4, q-value: 0.9375
Move: 6, q-value: 0.5859375
Move: 8, q-value: 0.5390625
[_o_xx__o_] Move: 0, q-value: 0.25
Move: 2, q-value: 0
Move: 3, q-value: 0.96875
Move: 6, q-value: 0.9306640625
Move: 8, q-value: 0.515625
[_ox____ox] Move: 2, q-value: 0.6163328848779202
Move: 3, q-value: 0.9375
Move: 4, q-value: 0.724761962890625
Move: 5, q-value: 0.814978213980794
Move: 8, q-value: 0.84326171875
[_ox___xo_] Move: 0, q-value: 0.375
Move: 3, q-value: 0.578125
Move: 4, q-value: 0.9375
Move: 5, q-value: 0.0
Move: 8, q-value: 0.7548828125
[_ox__x_o_] Move: 0, q-value: 0.96875
Move: 2, q-value: 0.814453125
Move: 4, q-value: 0.91357421875
Move: 5, q-value: 0.53125
Move: 8, q-value: 0.0
[_ox_x__o_] Move: 0, q-value: 0.647613525390625
Move: 2, q-value: 0.875
Move: 3, q-value: 0.8779296875
Move: 5, q-value: 0.763671875
Move: 8, q-value: 0.5234375
[_oxx___o_] Move: 0, q-value: 0.6801684219390154
Move: 2, q-value: 0.7785381875000894
Move: 3, q-value: 0.5
Move: 4, q-value: 0.9296875
Move: 8, q-value: 0.6872673034667969
[xo_____ox] Move: 2, q-value: 0.6015625
Move: 3, q-value: 0.833984375
Move: 4, q-value: 0.9921875
Move: 5, q-value: 0.8046875
Move: 6, q-value: 0.1875
[xo____xo_] Move: 0, q-value: 0.421875
Move: 3, q-value: 0.8662109375
Move: 4, q-value: 0.6796875
Move: 5, q-value: 0.9375
Move: 6, q-value: 0.40625
[xo___x_o_] Move: 0, q-value: 0.814453125
Move: 2, q-value: 0.421875
Move: 4, q-value: 0.9144393501337618
Move: 5, q-value: 0.59375
Move: 6, q-value: 0.21977221965789795
[xo__x__o_] Move: 0, q-value: 0.96875
Move: 2, q-value: 0.802734375
Move: 3, q-value: 0.9293212890625
Move: 5, q-value: 0.6484375
Move: 6, q-value: 0.453125
[xo_x___o_] Move: 0, q-value: 0.5859375
Move: 2, q-value: 0.96875
Move: 3, q-value: 0.712890625
Move: 4, q-value: 0.7705078125
Move: 6, q-value: 0.8342132568359375
[xox____o_] Move: 0, q-value: 0.7587890625
Move: 2, q-value: 0.7265625
Move: 3, q-value: 0.21977221965789795
Move: 4, q-value: 0.64453125
Move: 5, q-value: 0.6664962768554688
[_o____oxx] Move: 3, q-value: 0.6550344538409263
Move: 4, q-value: 0.8452890927728731
Move: 5, q-value: 0.6711504459381104
Move: 6, q-value: 0.4414825439453125
Move: 8, q-value: 0.7109375
[_o___xo_x] Move: 1, q-value: 0.5107163190841675
Move: 4, q-value: 0.8603515625
Move: 5, q-value: 0.9039154052734375
Move: 6, q-value: 0.9375
Move: 8, q-value: 0.3125
[_o___xox_] Move: 0, q-value: 0.4362599849700928
Move: 4, q-value: 0.7575297206640244
Move: 5, q-value: 0.625
Move: 6, q-value: 0.580078125
Move: 8, q-value: 0.27373480796813965
[_o__x_o_x] Move: 1, q-value: 0.6854548454284668
Move: 3, q-value: 0.759765625
Move: 5, q-value: 0.375
Move: 6, q-value: 0.8515625
Move: 8, q-value: 0.75
[_o__x_ox_] Move: 0, q-value: 0.4189453125
Move: 3, q-value: 0.6339126825332642
Move: 5, q-value: 0.736963115632534
Move: 6, q-value: 0.7757640349445865
Move: 8, q-value: 0.4794921875
[_o__xxo__] Move: 0, q-value: 0.53125
Move: 1, q-value: 0.7499619126319885
Move: 5, q-value: 0.9375
Move: 6, q-value: 0.924560546875
Move: 8, q-value: 0.6484375
[_o_x__o_x] Move: 1, q-value: 0.7077789902687073
Move: 3, q-value: 0.876068115234375
Move: 4, q-value: 0.5353631665930152
Move: 6, q-value: 0.8503932952880859
Move: 8, q-value: 0.59765625
[_o_x__ox_] Move: 0, q-value: 0.4889223575592041
Move: 3, q-value: 0.546875
Move: 4, q-value: 0.5855276137590408
Move: 6, q-value: 0.6105704307556152
Move: 8, q-value: 0.0
[_o_x_xo__] Move: 0, q-value: 0.926849365234375
Move: 1, q-value: 0.65234375
Move: 4, q-value: 0.99609375
Move: 6, q-value: 0.654296875
Move: 8, q-value: 0.82763671875
[_o_xx_o__] Move: 0, q-value: 0.4375
Move: 1, q-value: 0.21875
Move: 3, q-value: 0.9921875
Move: 6, q-value: 0.701171875
Move: 8, q-value: 0
[_ox___o_x] Move: 1, q-value: 0.0
Move: 3, q-value: 0.9375
Move: 4, q-value: 0.64453125
Move: 5, q-value: 0.7341823577880859
Move: 8, q-value: 0.609375
[_ox___ox_] Move: 0, q-value: 0.40484619140625
Move: 3, q-value: 0.38671875
Move: 4, q-value: 0.7979495069012046
Move: 5, q-value: 0.882208451628685
Move: 8, q-value: 0.5605316162109375
[_ox__xo__] Move: 0, q-value: 0.9990234375
Move: 1, q-value: 0.599609375
Move: 4, q-value: 0.875
Move: 5, q-value: 0.6875
Move: 8, q-value: 0.7091827392578125
[_ox_x_o__] Move: 0, q-value: 0.76171875
Move: 1, q-value: 0.6564938658848405
Move: 3, q-value: 0.859375
Move: 5, q-value: 0.76171875
Move: 8, q-value: 0.4912109375
[_oxx__o__] Move: 0, q-value: 0.693359375
Move: 1, q-value: 0.6869663000106812
Move: 3, q-value: 0.6796875
Move: 4, q-value: 0.870849609375
Move: 8, q-value: 0.2545166015625
[xo____o_x] Move: 1, q-value: 0.7495288848876953
Move: 3, q-value: 0.6328125
Move: 4, q-value: 0.984375
Move: 5, q-value: 0.1875
Move: 6, q-value: 0.53125
[xo____ox_] Move: 0, q-value: 0.4883270263671875
Move: 3, q-value: 0.46112060546875
Move: 4, q-value: 0.908935546875
Move: 5, q-value: 0.6933966130018234
Move: 6, q-value: 0.6122884750366211
[xo___xo__] Move: 0, q-value: 0.5
Move: 1, q-value: 0.11279296875
Move: 4, q-value: 0.662109375
Move: 5, q-value: 0.6328125
Move: 6, q-value: 0.545654296875
[xo__x_o__] Move: 0, q-value: 0.75
Move: 1, q-value: 0.62109375
Move: 3, q-value: 0.7069559097290039
Move: 5, q-value: 0.6015625
Move: 6, q-value: 0.5859375
[xo_x__o__] Move: 0, q-value: 0.6328125
Move: 1, q-value: 0.6958389729261398
Move: 3, q-value: 0.5625
Move: 4, q-value: 0.802734375
Move: 6, q-value: 0.2340087890625
[xox___o__] Move: 0, q-value: 0.640625
Move: 1, q-value: 0.6331472396850586
Move: 3, q-value: 0.162353515625
Move: 4, q-value: 0.6015625
Move: 5, q-value: 0.156005859375
[_o___o_xx] Move: 2, q-value: 0.99609375
Move: 4, q-value: 0.814453125
Move: 5, q-value: 0.8857421875
Move: 6, q-value: 0.375
Move: 8, q-value: 0.55908203125
[_o___ox_x] Move: 1, q-value: 0.9921875
Move: 4, q-value: 0.57763671875
Move: 5, q-value: 0.421875
Move: 6, q-value: 0.5105289220809937
Move: 8, q-value: 0.5390625
[_o___oxx_] Move: 0, q-value: 0.9921875
Move: 4, q-value: 0.28125
Move: 5, q-value: 0.44677734375
Move: 6, q-value: 0.701171875
Move: 8, q-value: 0.1875
[_o__xo__x] Move: 1, q-value: 0.625
Move: 2, q-value: 0.28125
Move: 5, q-value: 0.6653099060058594
Move: 6, q-value: 0.6875
Move: 8, q-value: 0.9921875
[_o__xo_x_] Move: 0, q-value: 0.34375
Move: 2, q-value: 0.550048828125
Move: 5, q-value: 0.4402060141264883
Move: 6, q-value: 0.65625
Move: 8, q-value: 0.662109375
[_o__xox__] Move: 0, q-value: 0.677734375
Move: 1, q-value: 0.63671875
Move: 5, q-value: 0.7672119140625
Move: 6, q-value: 0.5
Move: 8, q-value: 0.765625
[_o_x_o__x] Move: 1, q-value: 0.9267578125
Move: 2, q-value: 0.64453125
Move: 4, q-value: 0.469329833984375
Move: 6, q-value: 0.6243437244556844
Move: 8, q-value: 0.562255859375
[_o_x_o_x_] Move: 0, q-value: 0.89501953125
Move: 2, q-value: 0.47802734375
Move: 4, q-value: 0.8034700901768019
Move: 6, q-value: 0.4050142765045166
Move: 8, q-value: 0.4486114978790283
[_o_x_ox__] Move: 0, q-value: 0.1875
Move: 1, q-value: 0.5319633483886719
Move: 4, q-value: 0.68798828125
Move: 6, q-value: 0.8607963523827493
Move: 8, q-value: 0.984375
[_o_xxo___] Move: 0, q-value: 0.5551910400390625
Move: 1, q-value: 0.869272635747393
Move: 2, q-value: 0.6806640625
Move: 6, q-value: 0.8672981262207031
Move: 8, q-value: 0.6171875
[_ox__o__x] Move: 1, q-value: 0.833984375
Move: 2, q-value: 0.6090195775032043
Move: 4, q-value: 0.86328125
Move: 5, q-value: 0.6610399205237627
Move: 8, q-value: 0.5234375
[_ox__o_x_] Move: 0, q-value: 0.873046875
Move: 2, q-value: 0.8583984375
Move: 4, q-value: 0.671875
Move: 5, q-value: 0.3061866760253906
Move: 8, q-value: 0.61762535572052
[_ox__ox__] Move: 0, q-value: 0.5467683672904968
Move: 1, q-value: 0.58203125
Move: 4, q-value: 0.9921875
Move: 5, q-value: 0.64453125
Move: 8, q-value: 0.59375
[_ox_xo___] Move: 0, q-value: 0.53125
Move: 1, q-value: 0.578125
Move: 2, q-value: 0.984375
Move: 5, q-value: 0.6350250244140625
Move: 8, q-value: 0.755859375
[_oxx_o___] Move: 0, q-value: 0.6021445705555379
Move: 1, q-value: 0.6323992162451759
Move: 2, q-value: 0.7960964045487344
Move: 4, q-value: 0.73663330078125
Move: 8, q-value: 0.125
[xo___o__x] Move: 1, q-value: 0.46875
Move: 2, q-value: 0.71484375
Move: 4, q-value: 0.984375
Move: 5, q-value: 0.69140625
Move: 6, q-value: 0.5703125
[xo___o_x_] Move: 0, q-value: 0.4828948974609375
Move: 2, q-value: 0.4375
Move: 4, q-value: 0.58203125
Move: 5, q-value: 0.47928619384765625
Move: 6, q-value: 0.560344398021698
[xo___ox__] Move: 0, q-value: 0.59375
Move: 1, q-value: 0.59375
Move: 4, q-value: 0.775390625
Move: 5, q-value: 0.9375
Move: 6, q-value: 0.5859375
[xo__xo___] Move: 0, q-value: 0.9921875
Move: 1, q-value: 0.453125
Move: 2, q-value: 0.5859375
Move: 5, q-value: 0.84765625
Move: 6, q-value: 0.88671875
[xo_x_o___] Move: 0, q-value: 0.479248046875
Move: 1, q-value: 0.5090439319610596
Move: 2, q-value: 0.984375
Move: 4, q-value: 0.53125
Move: 6, q-value: 0.466033935546875
[xox__o___] Move: 0, q-value: 0.5838991301134229
Move: 1, q-value: 0.6881345063447952
Move: 2, q-value: 0.705078125
Move: 4, q-value: 0.671875
Move: 5, q-value: 0.284423828125
[_o__o__xx] Move: 2, q-value: 0.96875
Move: 3, q-value: 0.83984375
Move: 5, q-value: 0.7589547634124756
Move: 6, q-value: 0.7734375
Move: 8, q-value: 0.5390625
[_o__o_x_x] Move: 1, q-value: 0.96875
Move: 3, q-value: 0.34375
Move: 5, q-value: 0.390625
Move: 6, q-value: 0.7554931640625
Move: 8, q-value: 0.0
[_o__o_xx_] Move: 0, q-value: 0.96875
Move: 3, q-value: 0.6484375
Move: 5, q-value: 0.37890625
Move: 6, q-value: 0.8698230683803558
Move: 8, q-value: 0.486602783203125
[_o__ox__x] Move: 1, q-value: 0.76953125
Move: 2, q-value: 0
Move: 5, q-value: 0.4921875
Move: 6, q-value: 0.75
Move: 8, q-value: 0.1520977020263672
[_o__ox_x_] Move: 0, q-value: 0.728515625
Move: 2, q-value: 0.859130859375
Move: 5, q-value: 0.5809108143439516
Move: 6, q-value: 0.32421875
Move: 8, q-value: 0.19855399429798126
[_o__oxx__] Move: 0, q-value: 0.72216796875
Move: 1, q-value: 0.70703125
Move: 5, q-value: 0.822265625
Move: 6, q-value: 0.712890625
Move: 8, q-value: 0.36328125
[_o_xo___x] Move: 1, q-value: 0.694547712802887
Move: 2, q-value: 0.6402359008789062
Move: 3, q-value: 0.7822265625
Move: 6, q-value: 0.810546875
Move: 8, q-value: 0.6011539250612259
[_o_xo__x_] Move: 0, q-value: 0.5338203310966492
Move: 2, q-value: 0.4865549495443702
Move: 3, q-value: 0.6806937693036161
Move: 6, q-value: 0.9139011799575201
Move: 8, q-value: 0.7078101838415023
[_o_xo_x__] Move: 0, q-value: 0.7827335000038147
Move: 1, q-value: 0.63134765625
Move: 3, q-value: 0.857421875
Move: 6, q-value: 0.796875
Move: 8, q-value: 0.9375
[_o_xox___] Move: 0, q-value: 0.4375
Move: 1, q-value: 0.6401405285578221
Move: 2, q-value: 0.76953125
Move: 6, q-value: 0.591796875
Move: 8, q-value: 0.650390625
[_ox_o___x] Move: 1, q-value: 0.4296875
Move: 2, q-value: 0.5078125
Move: 3, q-value: 0.99609375
Move: 5, q-value: 0.732421875
Move: 8, q-value: 0.125
[_ox_o__x_] Move: 0, q-value: 0.6943359375
Move: 2, q-value: 0.8829743564128876
Move: 3, q-value: 0.5423469543457031
Move: 5, q-value: 0.9248829287685112
Move: 8, q-value: 0.9135246276855469
[_ox_o_x__] Move: 0, q-value: 0.800048828125
Move: 1, q-value: 0.7993686199188232
Move: 3, q-value: 0.59375
Move: 5, q-value: 0.8740234375
Move: 8, q-value: 0.7891693115234375
[_ox_ox___] Move: 0, q-value: 0.96875
Move: 1, q-value: 0.6755472416989505
Move: 2, q-value: 0.421875
Move: 5, q-value: 0.74462890625
Move: 8, q-value: 0.5220894813537598
[_oxxo____] Move: 0, q-value: 0.609375
Move: 1, q-value: 0.6838766410619428
Move: 2, q-value: 0.8046875
Move: 3, q-value: 0.515625
Move: 8, q-value: 0.3125
[xo__o___x] Move: 1, q-value: 0.546875
Move: 2, q-value: 0.56640625
Move: 3, q-value: 0.5384683012962341
Move: 5, q-value: 0.5010032057762146
Move: 6, q-value: 0.40625
[xo__o__x_] Move: 0, q-value: 0.3125
Move: 2, q-value: 0.28125
Move: 3, q-value: 0.696863139517518
Move: 5, q-value: 0.4933655651693698
Move: 6, q-value: 0.8251190185546875
[xo__o_x__] Move: 0, q-value: 0.53759765625
Move: 1, q-value: 0.580352783203125
Move: 3, q-value: 0.328125
Move: 5, q-value: 0.9375
Move: 6, q-value: 0.377685546875
[xo__ox___] Move: 0, q-value: 0.2661709785461426
Move: 1, q-value: 0.5866215404021204
Move: 2, q-value: 0.28125
Move: 5, q-value: 0.62109375
Move: 6, q-value: 0.5304207801818848
[xo_xo____] Move: 0, q-value: 0.6357494071125984
Move: 1, q-value: 0.7869769598328276
Move: 2, q-value: 0.984375
Move: 3, q-value: 0.125
Move: 6, q-value: 0.25
[xox_o____] Move: 0, q-value: 0.25
Move: 1, q-value: 0.9429931640625
Move: 2, q-value: 0.7412109375
Move: 3, q-value: 0.42498779296875
Move: 5, q-value: 0.4609375
[_o_o___xx] Move: 2, q-value: 0.875
Move: 3, q-value: 0.546875
Move: 4, q-value: 0.748046875
Move: 6, q-value: 0.62353515625
Move: 8, q-value: 0.375
[_o_o__x_x] Move: 1, q-value: 0.75
Move: 3, q-value: 0.8865414736792445
Move: 4, q-value: 0.8046875
Move: 6, q-value: 0.712890625
Move: 8, q-value: 0.7607421875
[_o_o__xx_] Move: 0, q-value: 0.875
Move: 3, q-value: 0.578125
Move: 4, q-value: 0.751953125
Move: 6, q-value: 0.9296875
Move: 8, q-value: 0.9091796875
[_o_o_x__x] Move: 1, q-value: 0.6640625
Move: 2, q-value: 0.9012747127417242
Move: 4, q-value: 0.8720703125
Move: 6, q-value: 0.9921875
Move: 8, q-value: 0.7205227575718425
[_o_o_x_x_] Move: 0, q-value: 0.75390625
Move: 2, q-value: 0.5703125
Move: 4, q-value: 0.49220144748687744
Move: 6, q-value: 0.3945249915122986
Move: 8, q-value: 0.5593327090027742
[_o_o_xx__] Move: 0, q-value: 0.8024057783004537
Move: 1, q-value: 0.296875
Move: 4, q-value: 0.7914495468139648
Move: 6, q-value: 0.671875
Move: 8, q-value: 0.4404869079589844
[_o_ox___x] Move: 1, q-value: 0.8048324584960938
Move: 2, q-value: 0.7783203125
Move: 3, q-value: 0.884033203125
Move: 6, q-value: 0.619140625
Move: 8, q-value: 0.75
[_o_ox__x_] Move: 0, q-value: 0.5686635971069336
Move: 2, q-value: 0.75390625
Move: 3, q-value: 0.7537054975982755
Move: 6, q-value: 0.8167703029466793
Move: 8, q-value: 0.7424774169921875
[_o_ox_x__] Move: 0, q-value: 0.5859375
Move: 1, q-value: 0.5
Move: 3, q-value: 0.7930591106414795
Move: 6, q-value: 0.984375
Move: 8, q-value: 0.93212890625
[_o_oxx___] Move: 0, q-value: 0.9638671875
Move: 1, q-value: 0.6985459364950657
Move: 2, q-value: 0.8426856994628906
Move: 6, q-value: 0.3911018371582031
Move: 8, q-value: 0.375
[_oxo____x] Move: 1, q-value: 0.42578125
Move: 2, q-value: 0.725830078125
Move: 3, q-value: 0.75
Move: 4, q-value: 0.7734375
Move: 8, q-value: 0.7228608727455139
[_oxo___x_] Move: 0, q-value: 0.658203125
Move: 2, q-value: 0.96649169921875
Move: 3, q-value: 0.23827499151229858
Move: 4, q-value: 0.7212173220468685
Move: 8, q-value: 0.6377366185188293
[_oxo__x__] Move: 0, q-value: 0.390625
Move: 1, q-value: 0.8720703125
Move: 3, q-value: 0.779296875
Move: 4, q-value: 0.875
Move: 8, q-value: 0.70703125
[_oxo_x___] Move: 0, q-value: 0.9375
Move: 1, q-value: 0.1875
Move: 2, q-value: 0.77685546875
Move: 4, q-value: 0.6880927047459409
Move: 8, q-value: 0.7421875
[_oxox____] Move: 0, q-value: 0.74609375
Move: 1, q-value: 0.6663405299186707
Move: 2, q-value: 0.96875
Move: 3, q-value: 0.5152492484776303
Move: 8, q-value: 0.39068603515625
[xo_o____x] Move: 1, q-value: 0.453125
Move: 2, q-value: 0.5078125
Move: 3, q-value: 0.5866677761077881
Move: 4, q-value: 0.75
Move: 6, q-value: 0.40625
[xo_o___x_] Move: 0, q-value: 0.8046875
Move: 2, q-value: 0.896484375
Move: 3, q-value: 0.3886709213256836
Move: 4, q-value: 0.685516357421875
Move: 6, q-value: 0.7852487829513848
[xo_o__x__] Move: 0, q-value: 0.5496768951416016
Move: 1, q-value: 0.876953125
Move: 3, q-value: 0.0
Move: 4, q-value: 0.890625
Move: 6, q-value: 0.625
[xo_o_x___] Move: 0, q-value: 0.6953125
Move: 1, q-value: 0.4020376205444336
Move: 2, q-value: 0.4080190658569336
Move: 4, q-value: 0.927001953125
Move: 6, q-value: 0.6640625
[xo_ox____] Move: 0, q-value: 0.984375
Move: 1, q-value: 0.65228271484375
Move: 2, q-value: 0.922607421875
Move: 3, q-value: 0.6875
Move: 6, q-value: 0.6888694763183594
[xoxo_____] Move: 0, q-value: 0.7278059720993042
Move: 1, q-value: 0.5425355434417725
Move: 2, q-value: 0.806306213606149
Move: 3, q-value: 0.484375
Move: 4, q-value: 0.515655517578125
[_oo____xx] Move: 2, q-value: 0.984375
Move: 3, q-value: 0.71484375
Move: 4, q-value: 0.67578125
Move: 5, q-value: 0.40625
Move: 8, q-value: 0.0
[_oo___x_x] Move: 1, q-value: 0.875
Move: 3, q-value: 0.77734375
Move: 4, q-value: 0.392578125
Move: 5, q-value: 0.8388671875
Move: 8, q-value: 0.609375
[_oo___xx_] Move: 0, q-value: 0.5
Move: 3, q-value: 0.8244584873318672
Move: 4, q-value: 0.1875
Move: 5, q-value: 0.34375
Move: 8, q-value: 0.375
[_oo__x__x] Move: 1, q-value: 0.609375
Move: 2, q-value: 0.5890933871269226
Move: 4, q-value: 0.7183609008789062
Move: 5, q-value: 0.79296875
Move: 8, q-value: 0.5551324486732483
[_oo__x_x_] Move: 0, q-value: 0.453125
Move: 2, q-value: 0.8018683325499296
Move: 4, q-value: 0.60158421844244
Move: 5, q-value: 0.453125
Move: 8, q-value: 0.557857749518007
[_oo__xx__] Move: 0, q-value: 0.5390625
Move: 1, q-value: 0.8040655981749296
Move: 4, q-value: 0.8867370542138815
Move: 5, q-value: 0.8193359375
Move: 8, q-value: 0.926513709127903
[_oo_x___x] Move: 1, q-value: 0.64453125
Move: 2, q-value: 0.28515625
Move: 3, q-value: 0.546844482421875
Move: 5, q-value: 0.8046875
Move: 8, q-value: 0.984375
[_oo_x__x_] Move: 0, q-value: 0.5390625
Move: 2, q-value: 0.359375
Move: 3, q-value: 0.6885993108153343
Move: 5, q-value: 0.441197631880641
Move: 8, q-value: 0.8818571213632822
[_oo_x_x__] Move: 0, q-value: 0.40625
Move: 1, q-value: 0.359375
Move: 3, q-value: 0.5600004196166992
Move: 5, q-value: 0.65625
Move: 8, q-value: 0.6875
[_oo_xx___] Move: 0, q-value: 0.54296875
Move: 1, q-value: 0.5250414609909058
Move: 2, q-value: 0.8519020028179511
Move: 5, q-value: 0.875
Move: 8, q-value: 0.62921142578125
[_oox____x] Move: 1, q-value: 0.6776422262191772
Move: 2, q-value: 0.609375
Move: 3, q-value: 0.794921875
Move: 4, q-value: 0.7265625
Move: 8, q-value: 0.899659126996994
[_oox___x_] Move: 0, q-value: 0.6659695506095886
Move: 2, q-value: 0.5625
Move: 3, q-value: 0.515625
Move: 4, q-value: 0.6356120673008263
Move: 8, q-value: 0.8254387970082462
[_oox__x__] Move: 0, q-value: 0.9134521484375
Move: 1, q-value: 0.57421875
Move: 3, q-value: 0.860595703125
Move: 4, q-value: 0.70703125
Move: 8, q-value: 0.9375
[_oox_x___] Move: 0, q-value: 0.21868896484375
Move: 1, q-value: 0.453125
Move: 2, q-value: 0.9608154296875
Move: 4, q-value: 0.984375
Move: 8, q-value: 0.48046875
[_ooxx____] Move: 0, q-value: 0.767578125
Move: 1, q-value: 0.060546875
Move: 2, q-value: 0.546875
Move: 3, q-value: 0.984375
Move: 8, q-value: 0.818359375
[xoo_____x] Move: 1, q-value: 0.4921875
Move: 2, q-value: 0.7890625
Move: 3, q-value: 0.591796875
Move: 4, q-value: 0.875
Move: 5, q-value: 0.8581637591123581
[xoo____x_] Move: 0, q-value: 0.6484375
Move: 2, q-value: 0.155517578125
Move: 3, q-value: 0.7840664420946268
Move: 4, q-value: 0.751934465020895
Move: 5, q-value: 0.8638029985595495
[xoo___x__] Move: 0, q-value: 0.775390625
Move: 1, q-value: 0.0
Move: 3, q-value: 0.9211775436997414
Move: 4, q-value: 0.7900390625
Move: 5, q-value: 0.984375
[xoo__x___] Move: 0, q-value: 0.5625
Move: 1, q-value: 0.7057679265271872
Move: 2, q-value: 0.8287391513586044
Move: 4, q-value: 0.28125
Move: 5, q-value: 0.755859375
[xoo_x____] Move: 0, q-value: 0.875
Move: 1, q-value: 0.815772382542491
